SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
DECCANMOT,EQ,509.05,513.89,505.61,510.43,510.43,508.63,586571,299137523.34,23-APR-2024,3265,INE81552801011
DECCANMOT,EQ,515.54,524.09,507.24,515.79,515.79,510.43,262966,135613319.31,24-APR-2024,1467,INE81552801011
DECCANMOT,EQ,507.45,509.89,504.4,506.83,506.83,515.79,947845,480595328.8,25-APR-2024,5272,INE81552801011
DECCANMOT,EQ,533.58,542.37,527.1,535.86,535.86,506.83,424697,227259611.67,26-APR-2024,2366,INE81552801011
DECCANMOT,EQ,526.49,527.96,520.97,522.43,522.43,535.86,368971,193262090.19,29-APR-2024,2056,INE81552801011
DECCANMOT,EQ,522.09,526.54,515.44,519.87,519.87,522.43,805117,419157328.82,30-APR-2024,4479,INE81552801011
DECCANMOT,EQ,499.91,501.75,496.74,498.58,498.58,519.87,286375,142907807.08,01-MAY-2024,1597,INE81552801011
DECCANMOT,EQ,493.95,500.28,485.95,492.26,492.26,498.58,573542,282658703.86,02-MAY-2024,3193,INE81552801011
DECCANMOT,EQ,485.25,491.45,476.71,482.87,482.87,492.26,641458,310258267.25,03-MAY-2024,3570,INE81552801011
DECCANMOT,EQ,495.76,497.61,493.44,495.29,495.29,482.87,655865,324946128.03,06-MAY-2024,3650,INE81552801011
DECCANMOT,EQ,482.54,491.34,474.08,482.87,482.87,495.29,511967,247158895.48,07-MAY-2024,2851,INE81552801011
DECCANMOT,EQ,474.92,479.67,467.45,472.18,472.18,482.87,575391,272217482.1,08-MAY-2024,3203,INE81552801011
DECCANMOT,EQ,482.29,483.68,478.83,480.21,480.21,472.18,367616,176788985.17,09-MAY-2024,2049,INE81552801011
DECCANMOT,EQ,471.73,476.03,470.26,474.55,474.55,480.21,376227,178186123.56,10-MAY-2024,2097,INE81552801011
DECCANMOT,EQ,475.66,489.43,460.36,474.08,474.08,474.55,276660,131309291.4,13-MAY-2024,1544,INE81552801011
DECCANMOT,EQ,446.66,447.55,445.11,446.0,446.0,474.08,531139,237004844.58,14-MAY-2024,2957,INE81552801011
DECCANMOT,EQ,441.5,446.7,436.59,441.78,441.78,446.0,350607,154859605.83,15-MAY-2024,1954,INE81552801011
DECCANMOT,EQ,457.97,462.28,452.23,456.53,456.53,441.78,750980,343207873.07,16-MAY-2024,4179,INE81552801011
DECCANMOT,EQ,458.67,461.17,455.53,458.03,458.03,456.53,700059,320797369.69,17-MAY-2024,3896,INE81552801011
DECCANMOT,EQ,465.06,472.86,457.8,465.6,465.6,458.03,224575,104521696.5,20-MAY-2024,1254,INE81552801011
DECCANMOT,EQ,463.68,465.08,460.65,462.04,462.04,465.6,652685,301925554.15,21-MAY-2024,3633,INE81552801011
DECCANMOT,EQ,465.76,474.13,454.48,462.8,462.8,462.04,1131731,524900610.24,22-MAY-2024,6294,INE81552801011
DECCANMOT,EQ,455.31,461.67,444.04,450.33,450.33,462.8,477102,215656465.36,23-MAY-2024,2657,INE81552801011
DECCANMOT,EQ,462.82,465.45,460.64,463.27,463.27,450.33,308892,143054063.04,24-MAY-2024,1723,INE81552801011
DECCANMOT,EQ,468.88,471.93,466.62,469.66,469.66,463.27,608473,285619254.44,27-MAY-2024,3387,INE81552801011
DECCANMOT,EQ,489.71,495.3,487.26,492.83,492.83,469.66,324158,159419823.87,28-MAY-2024,1807,INE81552801011
DECCANMOT,EQ,478.1,479.8,477.09,478.79,478.79,492.83,585441,280168644.96,29-MAY-2024,3259,INE81552801011
DECCANMOT,EQ,473.46,479.4,468.06,474.0,474.0,478.79,476155,225611762.1,30-MAY-2024,2652,INE81552801011
DECCANMOT,EQ,481.15,493.01,470.42,482.25,482.25,474.0,668591,322189545.63,31-MAY-2024,3721,INE81552801011
DECCANMOT,EQ,497.3,503.63,491.05,497.37,497.37,482.25,481112,239281053.2,03-JUN-2024,2679,INE81552801011
DECCANMOT,EQ,483.17,484.69,479.25,480.77,480.77,497.37,590216,284230319.12,04-JUN-2024,3285,INE81552801011
DECCANMOT,EQ,472.14,477.72,470.09,475.65,475.65,480.77,387649,183934281.85,05-JUN-2024,2160,INE81552801011
DECCANMOT,EQ,482.98,490.93,471.89,479.79,479.79,475.65,598900,287993043.0,06-JUN-2024,3334,INE81552801011
DECCANMOT,EQ,494.47,502.47,487.44,495.43,495.43,479.79,1138389,563631572.42,07-JUN-2024,6331,INE81552801011
DECCANMOT,EQ,480.95,492.02,471.56,482.6,482.6,495.43,803545,387356902.7,10-JUN-2024,4471,INE81552801011
DECCANMOT,EQ,508.27,510.06,503.7,505.47,505.47,482.6,407099,206159004.59,11-JUN-2024,2268,INE81552801011
DECCANMOT,EQ,499.69,512.88,484.36,497.49,497.49,505.47,311706,155305436.46,12-JUN-2024,1738,INE81552801011
DECCANMOT,EQ,485.74,491.95,481.69,487.89,487.89,497.49,283017,137879278.67,13-JUN-2024,1579,INE81552801011
DECCANMOT,EQ,487.85,492.18,483.38,487.71,487.71,487.89,531419,259203160.04,14-JUN-2024,2959,INE81552801011
DECCANMOT,EQ,487.06,489.9,485.73,488.57,488.57,487.71,446331,217839283.4,17-JUN-2024,2486,INE81552801011
DECCANMOT,EQ,487.07,494.14,480.66,487.72,487.72,488.57,1942890,947171827.6,18-JUN-2024,10800,INE81552801011
DECCANMOT,EQ,505.01,508.37,502.13,505.49,505.49,487.72,361750,182803127.5,19-JUN-2024,2016,INE81552801011
DECCANMOT,EQ,483.43,493.1,472.2,481.84,481.84,505.49,666152,321338401.76,20-JUN-2024,3707,INE81552801011
DECCANMOT,EQ,480.74,491.91,470.64,481.78,481.78,481.84,913670,439880330.37,21-JUN-2024,5082,INE81552801011
DECCANMOT,EQ,468.92,474.47,461.81,467.34,467.34,481.78,389490,182231984.6,24-JUN-2024,2170,INE81552801011
DECCANMOT,EQ,464.64,475.25,455.97,466.54,466.54,467.34,246475,114837632.0,25-JUN-2024,1376,INE81552801011
DECCANMOT,EQ,472.0,474.15,467.27,469.41,469.41,466.54,437429,205712652.02,26-JUN-2024,2437,INE81552801011
DECCANMOT,EQ,479.44,483.72,476.16,480.43,480.43,469.41,342803,164580862.98,27-JUN-2024,1911,INE81552801011
DECCANMOT,EQ,488.54,502.78,475.14,489.35,489.35,480.43,335958,164313698.22,28-JUN-2024,1873,INE81552801011
DECCANMOT,EQ,491.86,503.19,478.4,489.68,489.68,489.35,551785,270608238.98,01-JUL-2024,3072,INE81552801011
DECCANMOT,EQ,476.28,484.5,467.98,476.19,476.19,489.68,414364,197329805.29,02-JUL-2024,2309,INE81552801011
DECCANMOT,EQ,480.5,484.72,476.08,480.3,480.3,476.19,578899,278083782.97,03-JUL-2024,3223,INE81552801011
DECCANMOT,EQ,467.36,470.94,464.16,467.74,467.74,480.3,248428,116168245.17,04-JUL-2024,1387,INE81552801011
DECCANMOT,EQ,484.76,489.3,479.07,483.6,483.6,467.74,260807,126227979.93,05-JUL-2024,1455,INE81552801011
DECCANMOT,EQ,522.93,536.8,509.3,523.15,523.15,483.6,984315,514878771.25,08-JUL-2024,5475,INE81552801011
DECCANMOT,EQ,519.85,527.26,516.16,523.54,523.54,523.15,387174,202228723.68,09-JUL-2024,2157,INE81552801011
DECCANMOT,EQ,515.0,522.33,511.21,518.52,518.52,523.54,369963,191401591.26,10-JUL-2024,2062,INE81552801011
DECCANMOT,EQ,515.1,517.4,509.86,512.15,512.15,518.52,603431,309642571.9,11-JUL-2024,3359,INE81552801011
DECCANMOT,EQ,532.55,538.05,527.78,533.27,533.27,512.15,274586,146363490.87,12-JUL-2024,1532,INE81552801011
DECCANMOT,EQ,520.42,526.31,514.93,520.82,520.82,533.27,454429,236615121.25,15-JUL-2024,2531,INE81552801011
DECCANMOT,EQ,532.59,537.67,527.27,532.35,532.35,520.82,430631,229280863.33,16-JUL-2024,2399,INE81552801011
DECCANMOT,EQ,548.36,557.96,539.74,549.33,549.33,532.35,1007196,552960675.96,17-JUL-2024,5602,INE81552801011
DECCANMOT,EQ,534.19,536.53,530.9,533.24,533.24,549.33,453307,241864971.9,18-JUL-2024,2525,INE81552801011
DECCANMOT,EQ,567.54,572.37,561.45,566.27,566.27,533.24,806260,456904854.47,19-JUL-2024,4486,INE81552801011
DECCANMOT,EQ,564.45,571.23,559.57,566.33,566.33,566.27,247186,139835592.06,22-JUL-2024,1380,INE81552801011
DECCANMOT,EQ,553.39,560.7,545.18,552.48,552.48,566.33,498793,275726119.83,23-JUL-2024,2778,INE81552801011
DECCANMOT,EQ,545.13,548.73,543.07,546.66,546.66,552.48,902186,492731891.19,24-JUL-2024,5019,INE81552801011
DECCANMOT,EQ,539.38,546.34,533.93,540.88,540.88,546.66,401519,216974175.62,25-JUL-2024,2237,INE81552801011
DECCANMOT,EQ,545.18,557.22,534.14,546.15,546.15,540.88,458427,250226265.59,26-JUL-2024,2553,INE81552801011
DECCANMOT,EQ,539.56,542.1,535.61,538.14,538.14,546.15,204296,110037230.53,29-JUL-2024,1141,INE81552801011
DECCANMOT,EQ,552.42,557.25,547.75,552.58,552.58,538.14,430661,237951686.79,30-JUL-2024,2399,INE81552801011
DECCANMOT,EQ,570.86,580.0,560.15,569.26,569.26,552.58,600488,342160064.03,31-JUL-2024,3343,INE81552801011
DECCANMOT,EQ,562.3,564.16,558.14,560.0,560.0,569.26,384803,215784695.63,01-AUG-2024,2144,INE81552801011
DECCANMOT,EQ,523.63,533.34,516.06,525.74,525.74,560.0,478611,251293110.18,02-AUG-2024,2665,INE81552801011
DECCANMOT,EQ,527.8,530.74,521.32,524.25,524.25,525.74,249364,131024988.95,05-AUG-2024,1392,INE81552801011
DECCANMOT,EQ,527.84,538.13,519.37,529.64,529.64,524.25,471771,249588874.98,06-AUG-2024,2627,INE81552801011
DECCANMOT,EQ,537.24,549.06,526.0,537.81,537.81,529.64,739410,397524068.9,07-AUG-2024,4114,INE81552801011
DECCANMOT,EQ,515.75,518.56,509.01,511.8,511.8,537.81,197352,101265916.08,08-AUG-2024,1103,INE81552801011
DECCANMOT,EQ,520.25,523.36,515.29,518.39,518.39,511.8,340463,176704836.51,09-AUG-2024,1898,INE81552801011
DECCANMOT,EQ,514.7,519.1,513.15,517.55,517.55,518.39,248161,128199972.6,12-AUG-2024,1385,INE81552801011
DECCANMOT,EQ,525.62,537.58,509.44,521.3,521.3,517.55,277839,145246820.16,13-AUG-2024,1550,INE81552801011
DECCANMOT,EQ,505.2,515.06,494.44,504.29,504.29,521.3,559564,282354129.19,14-AUG-2024,3115,INE81552801011
DECCANMOT,EQ,498.07,503.76,491.67,497.35,497.35,504.29,468019,232883134.27,15-AUG-2024,2607,INE81552801011
DECCANMOT,EQ,485.11,489.17,481.91,485.96,485.96,497.35,365388,177461643.84,16-AUG-2024,2036,INE81552801011
DECCANMOT,EQ,485.03,490.51,481.95,487.41,487.41,485.96,404026,196608478.87,19-AUG-2024,2251,INE81552801011
DECCANMOT,EQ,491.32,498.36,487.2,494.21,494.21,487.41,556893,274691184.87,20-AUG-2024,3100,INE81552801011
DECCANMOT,EQ,508.7,523.25,492.08,506.56,506.56,494.21,164270,83333623.43,21-AUG-2024,919,INE81552801011
DECCANMOT,EQ,499.58,505.12,498.12,503.64,503.64,506.56,352025,176819810.67,22-AUG-2024,1962,INE81552801011
DECCANMOT,EQ,521.88,524.75,516.34,519.2,519.2,503.64,452481,235333859.83,23-AUG-2024,2520,INE81552801011
DECCANMOT,EQ,546.84,555.08,542.45,550.66,550.66,519.2,165794,91086670.95,26-AUG-2024,928,INE81552801011
DECCANMOT,EQ,561.77,578.96,546.05,563.2,563.2,550.66,461763,259850971.41,27-AUG-2024,2572,INE81552801011
DECCANMOT,EQ,588.98,601.69,572.1,584.73,584.73,563.2,399147,233969327.48,28-AUG-2024,2224,INE81552801011
DECCANMOT,EQ,595.35,608.73,584.05,597.39,597.39,584.73,498391,297401538.82,29-AUG-2024,2775,INE81552801011
DECCANMOT,EQ,591.24,598.71,583.91,591.38,591.38,597.39,233664,138173312.0,30-AUG-2024,1305,INE81552801011
DECCANMOT,EQ,570.08,575.19,567.07,572.17,572.17,591.38,694743,397029413.83,02-SEP-2024,3866,INE81552801011
DECCANMOT,EQ,580.74,582.23,578.53,580.01,580.01,572.17,741431,430220280.62,03-SEP-2024,4126,INE81552801011
DECCANMOT,EQ,564.22,571.74,555.75,563.25,563.25,580.01,607364,342298203.12,04-SEP-2024,3381,INE81552801011
DECCANMOT,EQ,536.69,542.72,531.87,537.89,537.89,563.25,491364,264104874.24,05-SEP-2024,2736,INE81552801011
DECCANMOT,EQ,533.86,548.48,522.5,537.05,537.05,537.89,370074,198363364.74,06-SEP-2024,2062,INE81552801011
DECCANMOT,EQ,548.33,552.77,543.53,547.97,547.97,537.05,267445,146583930.05,09-SEP-2024,1492,INE81552801011
DECCANMOT,EQ,558.21,568.07,551.36,561.19,561.19,547.97,394461,220979681.94,10-SEP-2024,2198,INE81552801011
DECCANMOT,EQ,545.92,552.85,537.33,544.24,544.24,561.19,663822,361654651.08,11-SEP-2024,3694,INE81552801011
DECCANMOT,EQ,549.05,558.23,537.46,546.6,546.6,544.24,292157,159935506.51,12-SEP-2024,1630,INE81552801011
DECCANMOT,EQ,540.24,545.89,537.85,543.49,543.49,546.6,155832,84524835.12,13-SEP-2024,872,INE81552801011
DECCANMOT,EQ,547.98,553.01,542.88,547.9,547.9,543.49,441382,241846439.26,16-SEP-2024,2459,INE81552801011
DECCANMOT,EQ,538.22,541.51,532.52,535.79,535.79,547.9,155456,83418725.97,17-SEP-2024,870,INE81552801011
DECCANMOT,EQ,538.99,543.74,536.15,540.89,540.89,535.79,416021,224759505.46,18-SEP-2024,2318,INE81552801011
DECCANMOT,EQ,554.98,560.22,548.99,554.23,554.23,540.89,260609,144502478.32,19-SEP-2024,1454,INE81552801011
DECCANMOT,EQ,562.1,573.57,547.09,558.48,558.48,554.23,483434,270584455.59,20-SEP-2024,2692,INE81552801011
DECCANMOT,EQ,557.4,561.09,554.06,557.74,557.74,558.48,652714,363972907.82,23-SEP-2024,3633,INE81552801011
DECCANMOT,EQ,544.92,552.93,538.93,546.92,546.92,557.74,318918,174212146.68,24-SEP-2024,1778,INE81552801011
DECCANMOT,EQ,534.08,536.16,528.45,530.52,530.52,546.92,616256,327669477.76,25-SEP-2024,3430,INE81552801011
DECCANMOT,EQ,533.61,535.29,530.96,532.64,532.64,530.52,317273,169094875.66,26-SEP-2024,1769,INE81552801011
DECCANMOT,EQ,526.47,530.13,523.7,527.35,527.35,532.64,489626,258062279.56,27-SEP-2024,2727,INE81552801011
DECCANMOT,EQ,526.56,531.67,519.67,524.77,524.77,527.35,407009,213830318.33,30-SEP-2024,2268,INE81552801011
DECCANMOT,EQ,526.05,540.18,514.23,528.3,528.3,524.77,326590,172299086.3,01-OCT-2024,1821,INE81552801011
DECCANMOT,EQ,533.78,542.29,530.3,538.79,538.79,528.3,329637,177056823.02,02-OCT-2024,1838,INE81552801011
DECCANMOT,EQ,527.01,531.63,521.29,525.9,525.9,538.79,313304,164883540.43,03-OCT-2024,1747,INE81552801011
DECCANMOT,EQ,530.82,531.99,526.44,527.6,527.6,525.9,448779,237258985.79,04-OCT-2024,2500,INE81552801011
DECCANMOT,EQ,535.22,540.3,530.35,535.44,535.44,527.6,434191,232449941.06,07-OCT-2024,2419,INE81552801011
DECCANMOT,EQ,525.22,527.87,522.32,524.97,524.97,535.44,422222,221689068.51,08-OCT-2024,2352,INE81552801011
DECCANMOT,EQ,507.97,516.25,498.91,507.18,507.18,524.97,385664,195703911.25,09-OCT-2024,2149,INE81552801011
DECCANMOT,EQ,506.3,511.02,502.34,507.05,507.05,507.18,176545,89473594.48,10-OCT-2024,987,INE81552801011
DECCANMOT,EQ,502.84,506.53,498.39,502.08,502.08,507.05,861731,432876205.67,11-OCT-2024,4794,INE81552801011
DECCANMOT,EQ,518.54,537.85,501.06,520.31,520.31,502.08,340662,177055667.88,14-OCT-2024,1899,INE81552801011
DECCANMOT,EQ,531.11,535.96,526.5,531.34,531.34,520.31,273841,145482595.27,15-OCT-2024,1528,INE81552801011
DECCANMOT,EQ,540.22,553.8,529.69,543.21,543.21,531.34,463199,251161937.77,16-OCT-2024,2580,INE81552801011
DECCANMOT,EQ,520.32,528.84,512.71,521.21,521.21,543.21,709626,369658375.92,17-OCT-2024,3949,INE81552801011
DECCANMOT,EQ,497.84,503.01,491.25,496.4,496.4,521.21,368232,182969571.04,18-OCT-2024,2052,INE81552801011
DECCANMOT,EQ,503.2,518.83,486.07,501.65,501.65,496.4,305371,153352226.68,21-OCT-2024,1703,INE81552801011
DECCANMOT,EQ,489.32,495.9,482.95,489.52,489.52,501.65,190166,93078016.47,22-OCT-2024,1063,INE81552801011
DECCANMOT,EQ,472.08,475.49,469.39,472.79,472.79,489.52,362231,171174673.92,23-OCT-2024,2019,INE81552801011
DECCANMOT,EQ,467.49,476.39,458.99,467.89,467.89,472.79,468274,219038285.33,24-OCT-2024,2608,INE81552801011
DECCANMOT,EQ,457.66,462.9,451.28,456.51,456.51,467.89,485726,221926590.31,25-OCT-2024,2705,INE81552801011
DECCANMOT,EQ,449.62,455.32,443.62,449.31,449.31,456.51,1091307,490451554.25,28-OCT-2024,6069,INE81552801011
DECCANMOT,EQ,452.83,458.84,446.86,452.87,452.87,449.31,399493,180913068.34,29-OCT-2024,2226,INE81552801011
DECCANMOT,EQ,451.4,454.83,450.46,453.88,453.88,452.87,222076,100613012.31,30-OCT-2024,1240,INE81552801011
DECCANMOT,EQ,448.0,454.74,438.99,445.69,445.69,453.88,559099,249622794.19,31-OCT-2024,3113,INE81552801011
DECCANMOT,EQ,435.46,437.3,432.36,434.2,434.2,445.69,1149945,499789095.9,01-NOV-2024,6395,INE81552801011
DECCANMOT,EQ,455.67,457.55,454.07,455.95,455.95,434.2,576432,262770370.08,04-NOV-2024,3209,INE81552801011
DECCANMOT,EQ,460.79,468.17,455.71,463.07,463.07,455.95,269183,124447787.28,05-NOV-2024,1502,INE81552801011
DECCANMOT,EQ,479.38,486.93,469.24,476.75,476.75,463.07,303956,145181543.84,06-NOV-2024,1695,INE81552801011
DECCANMOT,EQ,479.93,486.52,471.94,478.5,478.5,476.75,539140,258240871.47,07-NOV-2024,3002,INE81552801011
DECCANMOT,EQ,482.2,487.05,477.0,481.85,481.85,478.5,634040,305586145.33,08-NOV-2024,3529,INE81552801011
DECCANMOT,EQ,478.86,482.09,475.06,478.28,478.28,481.85,159032,76093101.25,11-NOV-2024,890,INE81552801011
DECCANMOT,EQ,471.33,474.64,470.27,473.58,473.58,478.28,483941,228821823.03,12-NOV-2024,2695,INE81552801011
DECCANMOT,EQ,473.5,484.51,463.43,474.43,474.43,473.58,579593,274798565.14,13-NOV-2024,3226,INE81552801011
DECCANMOT,EQ,474.85,480.44,467.22,472.78,472.78,474.43,1172125,554977745.0,14-NOV-2024,6518,INE81552801011
DECCANMOT,EQ,460.58,468.37,454.85,462.62,462.62,472.78,937864,433243148.59,15-NOV-2024,5217,INE81552801011
DECCANMOT,EQ,472.88,475.88,470.34,473.34,473.34,462.62,552232,261308819.31,18-NOV-2024,3074,INE81552801011
DECCANMOT,EQ,447.34,455.0,442.16,449.8,449.8,473.34,340322,152800040.37,19-NOV-2024,1897,INE81552801011
DECCANMOT,EQ,444.69,450.78,439.82,445.89,445.89,449.8,317823,141589087.09,20-NOV-2024,1772,INE81552801011
DECCANMOT,EQ,459.07,463.6,453.1,457.62,457.62,445.89,304728,139597928.32,21-NOV-2024,1699,INE81552801011
DECCANMOT,EQ,448.51,459.71,440.99,452.13,452.13,457.62,322857,145590211.77,22-NOV-2024,1800,INE81552801011
DECCANMOT,EQ,443.33,445.76,440.35,442.78,442.78,452.13,431529,191151524.27,25-NOV-2024,2404,INE81552801011
DECCANMOT,EQ,454.07,456.33,448.48,450.72,450.72,442.78,558108,252177379.08,26-NOV-2024,3107,INE81552801011
DECCANMOT,EQ,451.58,455.48,446.38,450.27,450.27,450.72,291029,131169680.59,27-NOV-2024,1623,INE81552801011
DECCANMOT,EQ,435.78,441.37,430.24,435.83,435.83,450.27,291195,126906663.6,28-NOV-2024,1624,INE81552801011
DECCANMOT,EQ,414.14,422.01,406.86,414.72,414.72,435.83,505380,209495171.4,29-NOV-2024,2814,INE81552801011
DECCANMOT,EQ,407.15,413.68,402.69,409.19,409.19,414.72,148933,60842109.16,02-DEC-2024,834,INE81552801011
DECCANMOT,EQ,402.92,408.28,395.8,401.13,401.13,409.19,478610,192275186.03,03-DEC-2024,2665,INE81552801011
DECCANMOT,EQ,410.94,415.72,405.83,410.61,410.61,401.13,827482,339863407.04,04-DEC-2024,4604,INE81552801011
DECCANMOT,EQ,435.0,438.64,430.29,433.92,433.92,410.61,124868,54228091.27,05-DEC-2024,700,INE81552801011
DECCANMOT,EQ,429.04,434.53,421.72,427.18,427.18,433.92,293550,125583625.5,06-DEC-2024,1637,INE81552801011
DECCANMOT,EQ,429.58,430.58,428.4,429.41,429.41,427.18,253640,108929079.87,09-DEC-2024,1416,INE81552801011
DECCANMOT,EQ,445.97,454.94,435.52,444.47,444.47,429.41,232671,103533166.01,10-DEC-2024,1299,INE81552801011
DECCANMOT,EQ,447.0,458.59,436.14,447.71,447.71,444.47,90425,40463379.0,11-DEC-2024,509,INE81552801011
DECCANMOT,EQ,442.92,445.59,440.26,442.94,442.94,447.71,628474,278369988.82,12-DEC-2024,3498,INE81552801011
DECCANMOT,EQ,464.84,472.13,455.12,462.38,462.38,442.94,397021,183904097.41,13-DEC-2024,2212,INE81552801011
DECCANMOT,EQ,457.09,465.78,449.69,458.36,458.36,462.38,1212133,555088226.46,16-DEC-2024,6741,INE81552801011
DECCANMOT,EQ,465.66,474.05,459.47,467.83,467.83,458.36,109958,51363214.43,17-DEC-2024,617,INE81552801011
DECCANMOT,EQ,471.07,473.43,469.0,471.36,471.36,467.83,146695,69131974.68,18-DEC-2024,821,INE81552801011
DECCANMOT,EQ,492.5,493.63,491.11,492.24,492.24,471.36,599341,295071556.73,19-DEC-2024,3336,INE81552801011
DECCANMOT,EQ,496.23,504.17,489.09,497.03,497.03,492.24,252025,125196779.08,20-DEC-2024,1407,INE81552801011
DECCANMOT,EQ,496.52,506.83,487.38,497.67,497.67,497.03,356982,177524768.72,23-DEC-2024,1990,INE81552801011
DECCANMOT,EQ,499.78,503.33,495.12,498.67,498.67,497.67,148439,74076998.56,24-DEC-2024,831,INE81552801011
DECCANMOT,EQ,465.61,467.83,460.88,463.08,463.08,498.67,534263,247860633.59,25-DEC-2024,2975,INE81552801011
DECCANMOT,EQ,461.89,464.79,459.43,462.33,462.33,463.08,1166431,539104967.68,26-DEC-2024,6487,INE81552801011
DECCANMOT,EQ,473.39,481.94,465.68,474.21,474.21,462.33,374298,177396041.78,27-DEC-2024,2086,INE81552801011
EASTPOWER,EQ,505.54,512.66,498.37,505.49,505.49,507.63,948439,479442237.43,01-JAN-2024,5276,INE77908401011
EASTPOWER,EQ,487.2,489.08,485.71,487.59,487.59,505.49,235137,114619882.02,02-JAN-2024,1313,INE77908401011
EASTPOWER,EQ,501.83,511.27,492.74,502.18,502.18,487.59,1380433,693064793.42,03-JAN-2024,7676,INE77908401011
EASTPOWER,EQ,528.24,530.33,525.85,527.94,527.94,502.18,602736,318268717.44,04-JAN-2024,3355,INE77908401011
EASTPOWER,EQ,525.11,530.93,520.86,526.66,526.66,527.94,342330,180116929.5,05-JAN-2024,1908,INE77908401011
EASTPOWER,EQ,572.69,580.69,562.76,570.74,570.74,526.66,535305,305871492.65,08-JAN-2024,2980,INE77908401011
EASTPOWER,EQ,561.58,571.28,550.65,560.33,560.33,570.74,704284,394929600.61,09-JAN-2024,3919,INE77908401011
EASTPOWER,EQ,568.46,571.06,566.98,569.58,569.58,560.33,172828,98374849.79,10-JAN-2024,967,INE77908401011
EASTPOWER,EQ,575.95,580.55,573.63,578.23,578.23,569.58,432625,249827958.75,11-JAN-2024,2410,INE77908401011
EASTPOWER,EQ,569.39,570.58,563.69,564.87,564.87,578.23,841604,476667673.52,12-JAN-2024,4682,INE77908401011
EASTPOWER,EQ,540.37,550.5,529.14,539.25,539.25,564.87,596379,321823999.77,15-JAN-2024,3320,INE77908401011
EASTPOWER,EQ,526.75,530.74,524.29,528.27,528.27,539.25,581731,307018230.77,16-JAN-2024,3238,INE77908401011
EASTPOWER,EQ,554.09,561.23,547.41,554.55,554.55,528.27,444170,246246367.43,17-JAN-2024,2474,INE77908401011
EASTPOWER,EQ,560.81,573.45,546.39,558.99,558.99,554.55,630670,352929238.7,18-JAN-2024,3510,INE77908401011
EASTPOWER,EQ,559.08,570.55,549.86,561.3,561.3,558.99,1684804,944450578.28,19-JAN-2024,9367,INE77908401011
EASTPOWER,EQ,532.39,536.79,527.63,532.03,532.03,561.3,363899,193648852.85,22-JAN-2024,2028,INE77908401011
EASTPOWER,EQ,530.08,539.86,522.87,532.62,532.62,532.03,582101,309551610.12,23-JAN-2024,3240,INE77908401011
EASTPOWER,EQ,533.79,540.59,526.73,533.52,533.52,532.62,297020,158493832.27,24-JAN-2024,1657,INE77908401011
EASTPOWER,EQ,522.81,526.16,520.34,523.69,523.69,533.52,437382,228924280.86,25-JAN-2024,2436,INE77908401011
EASTPOWER,EQ,546.27,555.26,534.78,543.73,543.73,523.69,447496,243701846.64,26-JAN-2024,2493,INE77908401011
EASTPOWER,EQ,526.02,532.74,516.87,523.55,523.55,543.73,427208,224022179.09,29-JAN-2024,2380,INE77908401011
EASTPOWER,EQ,517.53,521.99,509.83,514.27,514.27,523.55,146557,75530104.04,30-JAN-2024,821,INE77908401011
EASTPOWER,EQ,543.0,547.45,536.52,540.95,540.95,514.27,777807,421291383.48,31-JAN-2024,4328,INE77908401011
EASTPOWER,EQ,538.64,544.5,534.91,540.75,540.75,540.95,161766,87362267.52,01-FEB-2024,905,INE77908401011
EASTPOWER,EQ,548.94,552.62,546.2,549.87,549.87,540.75,1188097,652934547.64,02-FEB-2024,6607,INE77908401011
EASTPOWER,EQ,571.92,579.53,562.07,569.65,569.65,549.87,570449,325393617.08,05-FEB-2024,3176,INE77908401011
EASTPOWER,EQ,558.49,568.47,550.74,560.68,560.68,569.65,861639,482486246.57,06-FEB-2024,4793,INE77908401011
EASTPOWER,EQ,584.64,592.29,573.9,581.51,581.51,560.68,454205,264604692.83,07-FEB-2024,2530,INE77908401011
EASTPOWER,EQ,582.59,588.54,575.27,581.21,581.21,581.51,295172,171693681.15,08-FEB-2024,1646,INE77908401011
EASTPOWER,EQ,603.42,607.35,597.63,601.55,601.55,581.21,430561,259273787.78,09-FEB-2024,2399,INE77908401011
EASTPOWER,EQ,596.83,598.13,595.43,596.73,596.73,601.55,809650,483169432.83,12-FEB-2024,4505,INE77908401011
EASTPOWER,EQ,612.65,622.89,602.81,613.05,613.05,596.73,554876,340092748.33,13-FEB-2024,3089,INE77908401011
EASTPOWER,EQ,600.42,606.41,594.54,600.53,600.53,613.05,571911,343428742.76,14-FEB-2024,3184,INE77908401011
EASTPOWER,EQ,614.15,627.22,595.93,608.89,608.89,600.53,1332562,813768962.16,15-FEB-2024,7410,INE77908401011
EASTPOWER,EQ,597.07,601.45,592.47,596.85,596.85,608.89,359658,214688252.22,16-FEB-2024,2005,INE77908401011
EASTPOWER,EQ,601.97,608.58,595.18,601.78,601.78,596.85,421057,253411751.93,19-FEB-2024,2346,INE77908401011
EASTPOWER,EQ,590.32,596.02,583.35,589.04,589.04,601.78,229413,135232081.11,20-FEB-2024,1281,INE77908401011
EASTPOWER,EQ,605.4,610.01,598.78,603.37,603.37,589.04,1184302,715381570.77,21-FEB-2024,6586,INE77908401011
